L,lambda,R_any_mean,R_x_mean,R_y_mean
200,0.861691,0.7665801,0.5855624,0.6046477
200,0.861692,0.7666637,0.5858218,0.604644
200,0.861693,0.7661056,0.5855742,0.6044733
200,0.861694,0.7675519,0.5866643,0.6058226
200,0.861695,0.7668955,0.5858137,0.6047059
200,0.861696,0.7673746,0.5864188,0.6057414
200,0.861697,0.7675064,0.5866389,0.605888
200,0.861698,0.7678912,0.5865524,0.6061866
200,0.861699,0.7683712,0.5876337,0.6069374
200,0.8617,0.7683537,0.5877426,0.6063506
200,0.861701,0.7681504,0.5867035,0.6064269
200,0.861702,0.7677569,0.5870561,0.6064349
200,0.861703,0.7686833,0.588177,0.6063185
200,0.861704,0.7695522,0.5884086,0.6078719
200,0.861705,0.7691375,0.5888947,0.6074767
200,0.861706,0.7689584,0.5887596,0.6076597
200,0.861707,0.7692851,0.588934,0.6075472
200,0.861708,0.7695212,0.5886571,0.6086151
200,0.861709,0.7717082,0.5915829,0.6096079
200,0.86171,0.7705507,0.5905758,0.6085796
200,0.861711,0.7708659,0.5904661,0.609696
200,0.861712,0.771702,0.5907969,0.6105855
200,0.861713,0.7710692,0.5903742,0.6099837
200,0.861714,0.7714734,0.5911162,0.6098286
200,0.861715,0.7705354,0.5903266,0.6089286
200,0.861716,0.7712625,0.5912571,0.6092951
200,0.861717,0.771491,0.5913415,0.6098976
200,0.861718,0.7736213,0.5935707,0.6124335
200,0.861719,0.7740898,0.593849,0.6130539
200,0.86172,0.7747882,0.5946908,0.6140765
200,0.861721,0.7751281,0.5955582,0.6140746
200,0.861722,0.7757246,0.5964027,0.6144072
200,0.861723,0.7765869,0.596837,0.6153767
200,0.861724,0.7753962,0.5956915,0.613793
200,0.861725,0.7767628,0.5971212,0.6159035
200,0.861726,0.7768077,0.5969855,0.6162591
200,0.861727,0.7762845,0.5970495,0.614791
200,0.861728,0.7770705,0.5976483,0.6159412
200,0.861729,0.7766004,0.5969584,0.6157184
200,0.86173,0.7769051,0.5973072,0.61587
200,0.861731,0.7772831,0.5975195,0.6165483
200,0.861732,0.7771822,0.5973275,0.6165563
200,0.861733,0.7782877,0.5989297,0.6176362
200,0.861734,0.7784018,0.5989733,0.6175477
200,0.861735,0.7790631,0.5999137,0.6183221
200,0.861736,0.7784975,0.5989146,0.6183936
200,0.861737,0.7801316,0.600261,0.6194449
200,0.861738,0.7809402,0.6015769,0.6203981
200,0.861739,0.7806541,0.6015418,0.6203996
200,0.86174,0.7800872,0.601362,0.6197837
200,0.861741,0.7805997,0.6013053,0.620149
200,0.861742,0.7813937,0.6019608,0.621083
200,0.861743,0.7805075,0.6014092,0.6198177
200,0.861744,0.7805427,0.601048,0.6200571
200,0.861745,0.78014,0.6011052,0.6196525
200,0.861746,0.781156,0.6020147,0.620699
200,0.861747,0.7811373,0.6023772,0.6208766
200,0.861748,0.7818266,0.6029915,0.6214552
200,0.861749,0.7823003,0.6044966,0.6218268
200,0.86175,0.7822457,0.6034592,0.6218915
200,0.861751,0.7829093,0.6033393,0.6227064
200,0.861752,0.782586,0.6040116,0.6217828
200,0.861753,0.7836014,0.6047007,0.6234615
200,0.861754,0.7834457,0.6044503,0.6232577
200,0.861755,0.7838552,0.6050776,0.6237561
200,0.861756,0.7831066,0.6042092,0.6226956
200,0.861757,0.7837868,0.6050792,0.6231947
200,0.861758,0.7827006,0.604297,0.6221154
200,0.861759,0.7821172,0.6035276,0.6216306
200,0.86176,0.7832402,0.6046624,0.6230924
200,0.861761,0.7828169,0.6034841,0.6229671
200,0.861762,0.7825427,0.6038429,0.6223943
200,0.861763,0.7838061,0.605982,0.6231421
200,0.861764,0.7836435,0.6047289,0.6228674
200,0.861765,0.7841152,0.6053702,0.6238509
200,0.861766,0.7831466,0.6039115,0.622949
200,0.861767,0.7838406,0.6055408,0.6237219
200,0.861768,0.7830428,0.6043264,0.6231263
200,0.861769,0.7843362,0.6055962,0.6243239
200,0.86177,0.7836457,0.6053128,0.6232617
200,0.861771,0.7838544,0.6054626,0.6234821
200,0.861772,0.784436,0.6058233,0.6243711
200,0.861773,0.7834147,0.6051337,0.6229437
200,0.861774,0.784258,0.6057621,0.6236643
200,0.861775,0.7838561,0.6051933,0.62354
200,0.861776,0.783539,0.6048527,0.6231973
200,0.861777,0.7834494,0.60515,0.62312
200,0.861778,0.7832978,0.6046517,0.623424
200,0.861779,0.7835881,0.6045327,0.6237581
200,0.86178,0.7831768,0.6047202,0.622912
200,0.861781,0.7836155,0.604746,0.6230012
200,0.861782,0.784651,0.6058308,0.624492
200,0.861783,0.7845538,0.6054888,0.6247291
200,0.861784,0.7839806,0.6048219,0.6235763
200,0.861785,0.7837326,0.6047833,0.6236294
200,0.861786,0.7844742,0.6063026,0.6237273
200,0.861787,0.7852955,0.6070171,0.6245325
200,0.861788,0.7844374,0.6061621,0.624323
200,0.861789,0.785145,0.6062427,0.6249422
200,0.86179,0.7852471,0.6071201,0.6250287
200,0.861791,0.7855692,0.6071754,0.6257972
200,0.861792,0.7853139,0.6069972,0.6252143
200,0.861793,0.7866102,0.6085575,0.6264893
200,0.861794,0.7854986,0.6069438,0.6253135
200,0.861795,0.7855535,0.6074579,0.6257747
200,0.861796,0.7861698,0.6080252,0.6258708
200,0.861797,0.7857684,0.6072273,0.6253281
200,0.861798,0.7859751,0.6074998,0.6261663
200,0.861799,0.7861912,0.6080342,0.6265826
200,0.8618,0.7873214,0.60876,0.6274263
200,0.861801,0.7873462,0.6092291,0.6278955
200,0.861802,0.7873627,0.6092961,0.6276517
200,0.861803,0.7894656,0.6117496,0.629689
200,0.861804,0.7890243,0.6113871,0.629589
200,0.861805,0.7901618,0.6124837,0.6310507
200,0.861806,0.7907866,0.6125629,0.6319495
200,0.861807,0.7917267,0.6137942,0.6328645
200,0.861808,0.7906015,0.612507,0.6317202
200,0.861809,0.7905602,0.6126714,0.6314521
200,0.86181,0.7912558,0.6141046,0.6315879
200,0.861811,0.7903695,0.6128129,0.6311406
200,0.861812,0.791235,0.6133676,0.6320871
200,0.861813,0.791684,0.6146751,0.6321451
200,0.861814,0.7919578,0.6146199,0.6331501
200,0.861815,0.7929779,0.6155061,0.6341296
200,0.861816,0.794454,0.6169348,0.6355123
200,0.861817,0.7947654,0.6180575,0.6365677
200,0.861818,0.7959636,0.6191095,0.6371575
200,0.861819,0.7968627,0.6200184,0.6388121
200,0.86182,0.7979365,0.621403,0.6394175
200,0.861821,0.798621,0.6221665,0.6401955
200,0.861822,0.7988647,0.6222164,0.6403002
200,0.861823,0.7980444,0.6222641,0.6398573
200,0.861824,0.7979988,0.6213938,0.6393278
200,0.861825,0.798481,0.6219724,0.6399961
200,0.861826,0.7980026,0.6210188,0.6398667
200,0.861827,0.798463,0.6221466,0.6404346
200,0.861828,0.7997367,0.6233768,0.6417483
200,0.861829,0.7991535,0.62335,0.6406344
200,0.86183,0.8023089,0.6270571,0.6445178
200,0.861831,0.8033038,0.6280316,0.6452259
200,0.861832,0.8039942,0.6287746,0.6461435
200,0.861833,0.8038906,0.6286348,0.6459141
200,0.861834,0.8057753,0.6307635,0.6484159
200,0.861835,0.806308,0.6314502,0.6489178
200,0.861836,0.8062453,0.6317306,0.648684
200,0.861837,0.8071223,0.6323047,0.6499169
200,0.861838,0.8063801,0.6314478,0.6493828
200,0.861839,0.8064615,0.6317043,0.6491945
200,0.86184,0.8066287,0.6319761,0.6495877
200,0.861841,0.8068143,0.6319064,0.6494526
200,0.861842,0.8067802,0.6321215,0.6502849
200,0.861843,0.8075307,0.633307,0.6504627
200,0.861844,0.8081445,0.6335597,0.6508931
200,0.861845,0.8098197,0.6361101,0.6530298
200,0.861846,0.809857,0.63586,0.6531349
200,0.861847,0.8120765,0.6379423,0.6557599
200,0.861848,0.8107033,0.6359326,0.6544554
200,0.861849,0.8118225,0.6380352,0.6555313
200,0.86185,0.8120242,0.6380233,0.6557369
200,0.861851,0.8125444,0.6388031,0.6562497
200,0.861852,0.8115689,0.6379,0.6551534
200,0.861853,0.8119511,0.6380975,0.6559846
200,0.861854,0.8116708,0.6377855,0.6551698
200,0.861855,0.8118554,0.6382813,0.655402
200,0.861856,0.8115805,0.6380825,0.6552485
200,0.861857,0.8129843,0.6392043,0.6567223
200,0.861858,0.8133709,0.6396346,0.6576459
200,0.861859,0.8127364,0.6392822,0.6567447
200,0.86186,0.8136087,0.6407495,0.6569142
200,0.861861,0.8129629,0.6388899,0.657085
200,0.861862,0.8145113,0.6412325,0.6584341
200,0.861863,0.8140389,0.640936,0.6580997
200,0.861864,0.813694,0.6403462,0.6576922
200,0.861865,0.8142841,0.6411539,0.6583204
200,0.861866,0.8145615,0.6420202,0.6584639
200,0.861867,0.8133472,0.6402988,0.6572122
200,0.861868,0.8145537,0.6408238,0.6587437
200,0.861869,0.8137589,0.640336,0.6575678
200,0.86187,0.8125853,0.6389637,0.6562246
200,0.861871,0.8138511,0.6406327,0.6577813
200,0.861872,0.8135559,0.6405702,0.6575995
200,0.861873,0.8151102,0.6420995,0.6595568
200,0.861874,0.8130757,0.6396112,0.6570396
200,0.861875,0.8141062,0.6406777,0.6582826
200,0.861876,0.8144903,0.6411143,0.6586951
200,0.861877,0.8143953,0.6411618,0.6582864
200,0.861878,0.8146202,0.6411723,0.6588145
200,0.861879,0.81441,0.641424,0.6586473
200,0.86188,0.8139732,0.640354,0.6581037
200,0.861881,0.81529,0.641851,0.6599627
200,0.861882,0.8142564,0.6407198,0.6586866
200,0.861883,0.813845,0.640303,0.6579839
200,0.861884,0.814023,0.6405306,0.6583121
200,0.861885,0.8145565,0.6415252,0.6583893
200,0.861886,0.815874,0.6434813,0.6597838
200,0.861887,0.8159368,0.6428062,0.6600097
200,0.861888,0.81515,0.6419943,0.6591897
200,0.861889,0.8160278,0.6433187,0.6600336
200,0.86189,0.815764,0.6429984,0.6597941
200,0.861891,0.8158934,0.6431846,0.6603816
200,0.861892,0.815593,0.6425854,0.6599876
200,0.861893,0.8154981,0.6422238,0.6598991
200,0.861894,0.8164967,0.6436179,0.660785
200,0.861895,0.8152602,0.642322,0.6599223
200,0.861896,0.8152884,0.6419647,0.6594925
200,0.861897,0.8154753,0.6420074,0.6598718
200,0.861898,0.8148706,0.6418964,0.658868
200,0.861899,0.8149071,0.6418812,0.6594004
200,0.8619,0.8149361,0.6422693,0.6588305
200,0.861901,0.8162025,0.6426463,0.6602917
200,0.861902,0.8158793,0.6433065,0.6602975
200,0.861903,0.8162015,0.6435703,0.6607516
200,0.861904,0.8159677,0.6433066,0.6603948
200,0.861905,0.8153573,0.6424736,0.6596573
200,0.861906,0.8166041,0.6440291,0.6610823
200,0.861907,0.8170282,0.6446821,0.6612758
200,0.861908,0.8162108,0.6434475,0.660616
200,0.861909,0.8153189,0.642596,0.6595276
200,0.86191,0.8150356,0.6421069,0.6585241
200,0.861911,0.8144869,0.641449,0.6584493
200,0.861912,0.8145308,0.6411387,0.6587354
200,0.861913,0.8142724,0.6409043,0.6582905
200,0.861914,0.8152883,0.6424306,0.6595918
200,0.861915,0.8162817,0.6430218,0.6609813
200,0.861916,0.8172683,0.6447311,0.6614375
200,0.861917,0.8177903,0.6455118,0.662114
200,0.861918,0.8188945,0.6472087,0.6635261
200,0.861919,0.8183633,0.6459537,0.6631284
200,0.86192,0.8176059,0.6457968,0.662059
200,0.861921,0.8178432,0.6450371,0.6621503
200,0.861922,0.8159057,0.6429769,0.6602301
200,0.861923,0.8155778,0.6427685,0.6599514
200,0.861924,0.8106328,0.6363721,0.6540166
200,0.861925,0.8111098,0.6376446,0.6543785
200,0.861926,0.8136115,0.6401875,0.6575777
200,0.861927,0.8141487,0.6404752,0.6582007
200,0.861928,0.8149435,0.6417904,0.6597885
200,0.861929,0.8166887,0.6439438,0.6611858
200,0.86193,0.8162704,0.6437501,0.660486
200,0.861931,0.8168196,0.6437624,0.6612578
200,0.861932,0.8179504,0.6456045,0.6625899
200,0.861933,0.8184907,0.645764,0.6637976
200,0.861934,0.8180076,0.645899,0.6628239
200,0.861935,0.8182304,0.6464706,0.6628966
200,0.861936,0.8197871,0.6472681,0.6646611
200,0.861937,0.820702,0.6493295,0.665472
200,0.861938,0.8214584,0.6492876,0.6669606
200,0.861939,0.824174,0.6535495,0.6696669
200,0.86194,0.8230317,0.6518941,0.6687217
200,0.861941,0.8294962,0.6594855,0.6766042
200,0.861942,0.8297217,0.6599638,0.6769102
200,0.861943,0.8294408,0.6597902,0.6762984
200,0.861944,0.8307772,0.6610586,0.6781194
200,0.861945,0.8311862,0.6627064,0.6781631
200,0.861946,0.8310991,0.6616276,0.6783002
200,0.861947,0.8311205,0.6614173,0.6783181
200,0.861948,0.8306341,0.661262,0.6778379
200,0.861949,0.8310706,0.6613009,0.6785271
200,0.86195,0.8324086,0.6634943,0.6799471
200,0.861951,0.8315113,0.6624755,0.6789444
200,0.861952,0.8312139,0.6627417,0.6785005
200,0.861953,0.8326676,0.664048,0.6799465
200,0.861954,0.8328127,0.6641078,0.6805038
200,0.861955,0.833529,0.6647367,0.6813285
200,0.861956,0.8335296,0.6646752,0.6810677
200,0.861957,0.8336894,0.6653042,0.6812835
200,0.861958,0.8358438,0.6676,0.6839788
200,0.861959,0.8362668,0.6687937,0.6842586
200,0.86196,0.8351749,0.6667092,0.6836714
200,0.861961,0.8357463,0.6680038,0.6837528
200,0.861962,0.8353902,0.667302,0.6836892
200,0.861963,0.835703,0.6673018,0.684057
200,0.861964,0.8354731,0.6676067,0.6835881
200,0.861965,0.8354231,0.6674683,0.6833164
200,0.861966,0.8361402,0.6683356,0.6842918
200,0.861967,0.8362044,0.6679067,0.6844608
200,0.861968,0.8359697,0.6675824,0.6841661
200,0.861969,0.8349847,0.6669324,0.6831071
200,0.86197,0.8350569,0.6669924,0.6828341
200,0.861971,0.8357854,0.6677722,0.6841124
200,0.861972,0.8365497,0.6686641,0.6851903
200,0.861973,0.8359251,0.6676967,0.6842021
200,0.861974,0.8358489,0.6678102,0.6841602
200,0.861975,0.8355912,0.6677535,0.68377
200,0.861976,0.8353928,0.6679683,0.6834014
200,0.861977,0.8361949,0.667968,0.6842649
200,0.861978,0.8357988,0.6676457,0.6845039
200,0.861979,0.8354557,0.6671429,0.6838958
200,0.86198,0.8363124,0.6688951,0.6841637
200,0.861981,0.8367366,0.6690981,0.6851083
200,0.861982,0.8353313,0.6672341,0.6832994
200,0.861983,0.8379104,0.6709787,0.6863147
200,0.861984,0.8364697,0.6688869,0.6848333
200,0.861985,0.8369551,0.6687941,0.6856299
200,0.861986,0.8368563,0.6690433,0.6851245
200,0.861987,0.8359253,0.6680591,0.6841235
200,0.861988,0.8359135,0.668424,0.6840125
200,0.861989,0.8365655,0.6690566,0.6848934
200,0.86199,0.8365748,0.6685502,0.6847018
200,0.861991,0.8368276,0.6688499,0.6854709
200,0.861992,0.8359661,0.6683446,0.6841004
200,0.861993,0.8356379,0.6675111,0.6837052
200,0.861994,0.8370378,0.6690659,0.6853609
200,0.861995,0.8371143,0.6691365,0.6853956
200,0.861996,0.8374662,0.6702162,0.6857335
200,0.861997,0.8377678,0.6700557,0.6862797
200,0.861998,0.837583,0.6701688,0.6861985
200,0.861999,0.8377175,0.6698835,0.6862418
200,0.862,0.8376002,0.6701334,0.6859367
300,0.861,0.4859029,0.3247983,0.3362075
300,0.861001,0.4868014,0.3255015,0.3368612
300,0.861002,0.4846694,0.3233895,0.3356265
300,0.861003,0.4868666,0.3254774,0.3371809
300,0.861004,0.4869148,0.3257855,0.3369096
300,0.861005,0.4876742,0.326411,0.3378248
300,0.861006,0.4882773,0.3266688,0.3381682
300,0.861007,0.4918356,0.3299516,0.3409484
300,0.861008,0.4927649,0.3305644,0.3421824
300,0.861009,0.4965157,0.3329821,0.3455357
300,0.86101,0.499405,0.3360845,0.3473291
300,0.861011,0.5013459,0.3375965,0.3488828
300,0.861012,0.502456,0.3384074,0.3499017
300,0.861013,0.5021463,0.3380455,0.3497732
300,0.861014,0.5047247,0.3404158,0.3517278
300,0.861015,0.50482,0.3403084,0.3518325
300,0.861016,0.5027702,0.3389285,0.3500006
300,0.861017,0.5042304,0.33953,0.3515461
300,0.861018,0.503653,0.3391764,0.3509928
300,0.861019,0.506462,0.3419343,0.3532118
300,0.86102,0.5060155,0.3412129,0.3529069
300,0.861021,0.5062905,0.3411337,0.3531006
300,0.861022,0.5088538,0.3438374,0.3546037
300,0.861023,0.5114509,0.3456527,0.3570901
300,0.861024,0.5105053,0.3450245,0.3564686
300,0.861025,0.5122846,0.3467803,0.3578702
300,0.861026,0.5129997,0.3472015,0.3587519
300,0.861027,0.5140508,0.3477122,0.3596425
300,0.861028,0.5145495,0.3485902,0.3600511
300,0.861029,0.5161323,0.3499243,0.3609731
300,0.86103,0.516259,0.3497764,0.3610814
300,0.861031,0.5170906,0.3508091,0.3618455
300,0.861032,0.5168026,0.3501607,0.3617789
300,0.861033,0.5158392,0.3490551,0.3610505
300,0.861034,0.5165291,0.3501442,0.3614447
300,0.861035,0.5162891,0.3496857,0.3612951
300,0.861036,0.5185942,0.35155,0.3634907
300,0.861037,0.5188372,0.3521385,0.3634343
300,0.861038,0.5200035,0.3528429,0.3647339
300,0.861039,0.5216718,0.3546473,0.3657462
300,0.86104,0.5204781,0.3537394,0.3648128
300,0.861041,0.5214877,0.3539601,0.3661686
300,0.861042,0.5208729,0.3533764,0.365633
300,0.861043,0.5222383,0.3546444,0.3666771
300,0.861044,0.5215347,0.3536692,0.3659989
300,0.861045,0.5219175,0.3545405,0.3660669
300,0.861046,0.5236528,0.3559283,0.3675801
300,0.861047,0.5221212,0.3545559,0.3664605
300,0.861048,0.5230369,0.3557701,0.3670633
300,0.861049,0.5229783,0.3554732,0.3670557
300,0.86105,0.5226245,0.3550788,0.3667596
300,0.861051,0.52293,0.3554043,0.3671143
300,0.861052,0.5249642,0.3570424,0.3686893
300,0.861053,0.5238625,0.3566315,0.3673745
300,0.861054,0.5241147,0.3557149,0.3680828
300,0.861055,0.5251027,0.3572939,0.3686496
300,0.861056,0.5244526,0.3566965,0.3680164
300,0.861057,0.5257319,0.3575329,0.3692914
300,0.861058,0.5243337,0.3562639,0.3683008
300,0.861059,0.5247828,0.3564989,0.3689183
300,0.86106,0.5250959,0.3571274,0.368705
300,0.861061,0.5259441,0.3576926,0.3694368
300,0.861062,0.524581,0.3566412,0.3683898
300,0.861063,0.5249356,0.3568842,0.3689038
300,0.861064,0.525861,0.3572556,0.3698661
300,0.861065,0.5258498,0.3575367,0.3695091
300,0.861066,0.5248456,0.3570132,0.3684568
300,0.861067,0.5256208,0.3569865,0.3701865
300,0.861068,0.526847,0.3589991,0.3701658
300,0.861069,0.5266476,0.3581998,0.370615
300,0.86107,0.5247113,0.3567323,0.3687607
300,0.861071,0.5264789,0.358037,0.3703248
300,0.861072,0.5266185,0.3582175,0.3701806
300,0.861073,0.5261521,0.3580373,0.3696446
300,0.861074,0.5259502,0.3573479,0.3701468
300,0.861075,0.5263321,0.3579695,0.3700163
300,0.861076,0.5262288,0.3581084,0.3697333
300,0.861077,0.5264728,0.3582193,0.3701054
300,0.861078,0.5267097,0.3583607,0.3701979
300,0.861079,0.5264292,0.3576892,0.3703133
300,0.86108,0.5281744,0.359584,0.3715895
300,0.861081,0.529129,0.3603414,0.3722576
300,0.861082,0.5310876,0.3624363,0.3737548
300,0.861083,0.5310517,0.3617556,0.3738681
300,0.861084,0.5312427,0.3621632,0.3740937
300,0.861085,0.531601,0.3624818,0.3744937
300,0.861086,0.5311962,0.3628073,0.3733309
300,0.861087,0.531875,0.3625239,0.3748736
300,0.861088,0.5315931,0.3628366,0.3739312
300,0.861089,0.5317679,0.3629853,0.3742029
300,0.86109,0.5311173,0.3619314,0.3741575
300,0.861091,0.5353977,0.3663635,0.3771497
300,0.861092,0.5324065,0.3635918,0.3746141
300,0.861093,0.5376412,0.367755,0.3791854
300,0.861094,0.5386205,0.3686197,0.3803774
300,0.861095,0.5423184,0.3716984,0.3832581
300,0.861096,0.5424787,0.3712614,0.3836219
300,0.861097,0.5445104,0.3733788,0.3857946
300,0.861098,0.5461541,0.374896,0.3867463
300,0.861099,0.5472164,0.375946,0.3876122
300,0.8611,0.5469394,0.3754498,0.3875969
300,0.861101,0.5476715,0.3761238,0.3877368
300,0.861102,0.548063,0.3766709,0.3887215
300,0.861103,0.5491514,0.3776253,0.3892791
300,0.861104,0.5483729,0.3769455,0.3886733
300,0.861105,0.550232,0.3778722,0.390375
300,0.861106,0.5509137,0.3788744,0.3905658
300,0.861107,0.5549594,0.3823055,0.3940981
300,0.861108,0.5571509,0.384436,0.3957496
300,0.861109,0.5607375,0.3871948,0.3992307
300,0.86111,0.5623242,0.3889929,0.4003606
300,0.861111,0.5658433,0.391922,0.403484
300,0.861112,0.5676835,0.3939485,0.4051053
300,0.861113,0.5684505,0.3941128,0.4061074
300,0.861114,0.5709292,0.3962133,0.4079501
300,0.861115,0.5700488,0.3957433,0.4073057
300,0.861116,0.571809,0.3972799,0.4089608
300,0.861117,0.5727604,0.3982752,0.4091994
300,0.861118,0.5720926,0.3971863,0.409047
300,0.861119,0.5726097,0.3978948,0.4096329
300,0.86112,0.5716597,0.3967423,0.4086634
300,0.861121,0.5762853,0.401122,0.4124416
300,0.861122,0.5765332,0.4011062,0.4133448
300,0.861123,0.5793136,0.404188,0.4150186
300,0.861124,0.5810752,0.4056792,0.4167051
300,0.861125,0.5873367,0.4107765,0.4224024
300,0.861126,0.5878744,0.4110941,0.4228839
300,0.861127,0.5896719,0.4128801,0.4244685
300,0.861128,0.5898428,0.4128478,0.4251602
300,0.861129,0.5913909,0.4149666,0.4258125
300,0.86113,0.5918514,0.4146896,0.4266019
300,0.861131,0.5918767,0.4146535,0.4265175
300,0.861132,0.5908329,0.4138621,0.4256069
300,0.861133,0.5909976,0.4138866,0.4259412
300,0.861134,0.5916709,0.4149295,0.4261866
300,0.861135,0.5918909,0.4143038,0.4269719
300,0.861136,0.5934296,0.4161562,0.4276493
300,0.861137,0.5951542,0.417178,0.4298952
300,0.861138,0.5952999,0.4175599,0.4297577
300,0.861139,0.596736,0.4189316,0.4308966
300,0.86114,0.5978931,0.4201732,0.4320804
300,0.861141,0.5998178,0.421881,0.4337772
300,0.861142,0.5995769,0.4219612,0.4333808
300,0.861143,0.6011429,0.4230276,0.434632
300,0.861144,0.6009688,0.4229328,0.4349364
300,0.861145,0.6019421,0.424029,0.4349574
300,0.861146,0.6015829,0.4238047,0.4353957
300,0.861147,0.6017252,0.4239918,0.4352548
300,0.861148,0.6034883,0.4252418,0.4368335
300,0.861149,0.6018998,0.4239213,0.4353211
300,0.86115,0.6020588,0.4238386,0.4351925
300,0.861151,0.6028146,0.4245912,0.4364844
300,0.861152,0.6033694,0.4254769,0.4363966
300,0.861153,0.603462,0.4257082,0.4371292
300,0.861154,0.6034848,0.4251844,0.4369061
300,0.861155,0.6052037,0.4266037,0.4385503
300,0.861156,0.6030322,0.4245085,0.4366136
300,0.861157,0.6048504,0.4261687,0.4386396
300,0.861158,0.6062047,0.4275312,0.4394844
300,0.861159,0.6048563,0.4262471,0.4384098
300,0.86116,0.6048663,0.4261419,0.4380875
300,0.861161,0.605193,0.4262486,0.4385069
300,0.861162,0.604484,0.4260091,0.4376197
300,0.861163,0.6043582,0.4259408,0.4376228
300,0.861164,0.6054176,0.4268771,0.4386119
300,0.861165,0.6051952,0.426586,0.4382266
300,0.861166,0.6054783,0.4274048,0.4386947
300,0.861167,0.6048056,0.4264374,0.4378843
300,0.861168,0.604535,0.4261869,0.4379874
300,0.861169,0.6057564,0.4275263,0.4389254
300,0.86117,0.605814,0.4272677,0.4387484
300,0.861171,0.6059958,0.4271505,0.4394826
300,0.861172,0.6070689,0.4282994,0.4403489
300,0.861173,0.6062376,0.427818,0.4390932
300,0.861174,0.6045758,0.4269132,0.4375439
300,0.861175,0.6059959,0.4273601,0.4391614
300,0.861176,0.6052439,0.4265652,0.4388322
300,0.861177,0.6062663,0.4272242,0.4399202
300,0.861178,0.6064548,0.4280548,0.4391286
300,0.861179,0.6077947,0.4291427,0.4409484
300,0.86118,0.6058284,0.4276535,0.4390518
300,0.861181,0.6073148,0.4286611,0.4403544
300,0.861182,0.6075686,0.428615,0.4405629
300,0.861183,0.6079832,0.4292461,0.4410663
300,0.861184,0.6084536,0.4299616,0.4408115
300,0.861185,0.6077865,0.4293401,0.440942
300,0.861186,0.6088772,0.4304529,0.4418134
300,0.861187,0.608545,0.4297571,0.4417581
300,0.861188,0.6085395,0.4296207,0.4416214
300,0.861189,0.6087129,0.4301504,0.4416263
300,0.86119,0.6087556,0.4301897,0.4417326
300,0.861191,0.6092608,0.4307064,0.4419687
300,0.861192,0.6101943,0.4314102,0.4431924
300,0.861193,0.6118708,0.433356,0.4438824
300,0.861194,0.6113212,0.4327718,0.4438639
300,0.861195,0.6133343,0.4342896,0.4460897
300,0.861196,0.6137232,0.4348639,0.4462869
300,0.861197,0.614838,0.435809,0.4470625
300,0.861198,0.6150743,0.436236,0.4475514
300,0.861199,0.6160261,0.4370819,0.447882
300,0.8612,0.6166037,0.4370266,0.4486988
300,0.861201,0.6176454,0.4385019,0.4494635
300,0.861202,0.6169465,0.4376745,0.4489388
300,0.861203,0.6165568,0.4370874,0.4489825
300,0.861204,0.6167782,0.4367319,0.4494312
300,0.861205,0.6017477,0.4243115,0.4350853
300,0.861206,0.5995804,0.4220261,0.4333988
300,0.861207,0.5950631,0.4176484,0.4298147
300,0.861208,0.5969432,0.4195027,0.4308465
300,0.861209,0.5980641,0.4203567,0.4319237
300,0.86121,0.6000698,0.422523,0.4337761
300,0.861211,0.602513,0.4239692,0.4361183
300,0.861212,0.6035109,0.4253816,0.4370527
300,0.861213,0.6071636,0.4285631,0.4401472
300,0.861214,0.6076162,0.4286456,0.440667
300,0.861215,0.6077742,0.4294039,0.4404948
300,0.861216,0.6073915,0.4282519,0.4407342
300,0.861217,0.6076545,0.4291042,0.4403501
300,0.861218,0.6086752,0.42993,0.441434
300,0.861219,0.6043016,0.4263502,0.4375722
300,0.86122,0.6047776,0.4264792,0.4378087
300,0.861221,0.6039639,0.4254985,0.4373999
300,0.861222,0.6043069,0.4261029,0.4373385
300,0.861223,0.6073866,0.4290295,0.4404936
300,0.861224,0.6091081,0.4301133,0.4420888
300,0.861225,0.6151223,0.436278,0.4469153
300,0.861226,0.6191071,0.4399677,0.4510662
300,0.861227,0.6209223,0.4413807,0.4523293
300,0.861228,0.6236868,0.4436492,0.455338
300,0.861229,0.6256594,0.4453047,0.4570074
300,0.86123,0.6272876,0.446962,0.4582423
300,0.861231,0.62695,0.4468388,0.4581124
300,0.861232,0.6274008,0.4473874,0.4581283
300,0.861233,0.6259287,0.4460256,0.4572684
300,0.861234,0.6271919,0.4470257,0.4582996
300,0.861235,0.6266581,0.4467823,0.4576557
300,0.861236,0.6292465,0.4490404,0.4599136
300,0.861237,0.6311147,0.4500212,0.4619987
300,0.861238,0.6325137,0.4519712,0.4632184
300,0.861239,0.6366468,0.4559163,0.4668952
300,0.86124,0.6377627,0.457307,0.468057
300,0.861241,0.6435062,0.4619157,0.4734443
300,0.861242,0.6448821,0.4635232,0.4746339
300,0.861243,0.6545235,0.4728944,0.4837948
300,0.861244,0.6554011,0.4735122,0.4845078
300,0.861245,0.6546288,0.4731645,0.4833984
300,0.861246,0.6551465,0.4731578,0.4842791
300,0.861247,0.6538084,0.4722297,0.4829248
300,0.861248,0.6550591,0.4736209,0.4838308
300,0.861249,0.6543254,0.4728266,0.4837028
300,0.86125,0.6553309,0.4742215,0.4842343
300,0.861251,0.6573366,0.475469,0.4861227
300,0.861252,0.653784,0.4723592,0.4830228
300,0.861253,0.6549985,0.4733113,0.4845352
300,0.861254,0.6551643,0.4733655,0.484137
