lambda,A_mean,A_std,A_count,A_se,chi,chi_se,chi_std,S1_mean,S1_std
0.8233999999999996,0.9616130908298492,0.0006460463134801,10000.0,6.460463134801127e-06,4.173341018320898e-07,5.902880874909545e-09,5.902880874909545e-07,0.0004112402915954,7.615775982294752e-05
0.8234999999999996,0.9608022903235752,0.0006859899203605,10000.0,6.859899203605082e-06,4.705351126510493e-07,6.655369658878073e-09,6.655369658878073e-07,0.0004233346939086,8.490063123829039e-05
0.8235999999999996,0.9601712721713384,0.0007182389596119,10000.0,7.182389596119039e-06,5.158156165530059e-07,7.295828750694821e-09,7.295828750694821e-07,0.0004308941841125,7.966928720034525e-05
0.8236999999999995,0.9600582982889811,0.0006889773015828,10000.0,6.8897730158283674e-06,4.746422529455785e-07,6.713462110575756e-09,6.713462110575756e-07,0.0004233303070068,7.832398138621757e-05
0.8237999999999995,0.959795762901306,0.0007516064661783,10000.0,7.5160646617836016e-06,5.648557890314265e-07,7.989465562552406e-09,7.989465562552407e-07,0.0004322422027587,7.740428801571395e-05
0.8238999999999995,0.9592925307718914,0.0007077798637423,10000.0,7.077798637423105e-06,5.009022401303298e-07,7.084890123298373e-09,7.084890123298373e-07,0.0004356981277465,8.029569415913293e-05
0.8239999999999995,0.959080934402148,0.0007133650716537,10000.0,7.13365071653772e-06,5.088388366214502e-07,7.197147381282128e-09,7.197147381282128e-07,0.0004432271957397,8.373231183829725e-05
0.8240999999999995,0.9586393750365574,0.0007269440196656,10000.0,7.269440196656264e-06,5.283947633882846e-07,7.473751435434584e-09,7.473751435434584e-07,0.0004389328002929,8.195699974985732e-05
0.8241999999999995,0.9578862666304908,0.000713235420931,10000.0,7.132354209310312e-06,5.086538948928521e-07,7.194531524122642e-09,7.194531524122642e-07,0.0004578672409057,8.562406204919481e-05
0.8242999999999995,0.957382593143781,0.0006942519513357,10000.0,6.942519513357654e-06,4.819375732934006e-07,6.81664899636352e-09,6.81664899636352e-07,0.0004623680114746,8.689652341279057e-05
0.8243999999999995,0.9569325139156976,0.0007347047767015,10000.0,7.347047767015753e-06,5.397371302118259e-07,7.634180789245304e-09,7.634180789245304e-07,0.0004601565361022,8.912172477460602e-05
0.8244999999999995,0.9565387055190404,0.000762791808067,10000.0,7.627918080670045e-06,5.817931573171009e-07,8.229032059726018e-09,8.229032059726017e-07,0.0004774697303771,9.373049298422464e-05
0.8245999999999994,0.956066117210388,0.0007025132603585,10000.0,7.025132603585149e-06,4.934755287733239e-07,6.979844801463795e-09,6.979844801463795e-07,0.000479929447174,8.911339710503366e-05
0.8246999999999994,0.9557145814005534,0.000796105271131,10000.0,7.96105271131076e-06,6.337202242967521e-07,8.963501852098556e-09,8.963501852098556e-07,0.0004835577011108,9.123010565681368e-05
0.8247999999999994,0.956305566072464,0.0007444965734551,10000.0,7.444965734551637e-06,5.542197205610222e-07,7.839026275387173e-09,7.839026275387173e-07,0.0004765856742858,8.681254610600778e-05
0.8248999999999994,0.9576870246521632,0.0007258801171201,10000.0,7.258801171201611e-06,5.26849254223194e-07,7.451891362425415e-09,7.451891362425415e-07,0.0004652413368225,8.67809128408408e-05
0.8249999999999994,0.9572977849594752,0.0007511175855743,10000.0,7.511175855743894e-06,5.641212095230941e-07,7.979075485735767e-09,7.979075485735767e-07,0.000473739528656,9.06645284881167e-05
0.8250999999999994,0.9560148047892252,0.0007694904667561,10000.0,7.694904667561107e-06,5.920563667105583e-07,8.374197535405312e-09,8.374197535405312e-07,0.000489025402069,9.315769082036032e-05
0.8251999999999994,0.9534869767713549,0.000799338362775,10000.0,7.993383627750272e-06,6.388779240085185e-07,9.036453682692513e-09,9.036453682692513e-07,0.0005296175003051,0.0001014375949049
0.8252999999999994,0.9535452950859068,0.0007803499401203,10000.0,7.803499401203859e-06,6.088851345342761e-07,8.612227952462828e-09,8.612227952462828e-07,0.0005120519638061,9.424054479960268e-05
0.8253999999999994,0.9532795114803316,0.0008018375422306,10000.0,8.018375422306473e-06,6.428791494705877e-07,9.093048049051332e-09,9.093048049051331e-07,0.0005187572479248,9.461506364855816e-05
0.8254999999999993,0.9530798456080756,0.0008037047649796,10000.0,8.037047649796174e-06,6.458767551897893e-07,9.135446949849954e-09,9.135446949849954e-07,0.0005296531677246,0.0001014285874524
0.8255999999999993,0.9528118134276072,0.0008167174002877,10000.0,8.16717400287722e-06,6.669606091858071e-07,9.433662404998348e-09,9.433662404998349e-07,0.0005326326370239,0.0001002508501699
0.8256999999999993,0.9525575862232843,0.0008345027615924,10000.0,8.345027615924237e-06,6.963252195957281e-07,9.849003007599563e-09,9.849003007599564e-07,0.0005272316932678,9.350826852868276e-05
0.8257999999999993,0.9518810754966736,0.0008115038619594,10000.0,8.115038619594887e-06,6.584726639502492e-07,9.313606726634491e-09,9.313606726634491e-07,0.0005387280464172,0.000102531369639
0.8258999999999993,0.9516289218934376,0.0008802169316017,10000.0,8.802169316017246e-06,7.747043685446542e-07,1.095761784912018e-08,1.095761784912018e-06,0.0005503452301025,0.000104550789677
0.8259999999999993,0.9511763651132584,0.0008246089203302,10000.0,8.246089203302719e-06,6.799118734690524e-07,9.61684841843665e-09,9.616848418436651e-07,0.0005498138427734,0.0001060235088738
0.8260999999999993,0.9503467567888896,0.0008275561481406,10000.0,8.275561481406469e-06,6.847806935939005e-07,9.685714259499012e-09,9.685714259499012e-07,0.0005675108909606,0.0001118811504856
0.8261999999999993,0.9493717348829904,0.0008529503640267,10000.0,8.529503640267833e-06,7.274515710919971e-07,1.0289262128375729e-08,1.0289262128375729e-06,0.0005725718498229,0.000104694070032
